Sport_Name,Cluster_2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Cluster_3
football,1,0.4675957711992352,-0.5716611688737312,-0.12892640227794716,-0.1758300482520915,-0.6401301513191426,-0.8587547741280243,-1.7002107010743859,0.7951154389701558,-0.9045828465443759,0.004924956538404566,0.7550990214259371,2
swim,0,-1.0687082779924266,-0.398726347327896,-0.5785251965248712,-1.1154437438307352,0.3998821950687302,0.30259174688388474,-0.6298352607626447,-0.0166344470228784,-0.7491873816530121,-1.0593841546981682,-0.5341034454903181,0
basketball,0,-0.7877667479192367,0.017082362036804303,-0.4466725451919651,-1.898816841709075,0.3261286394994202,-0.4651854529056763,0.7447750946439484,-0.5287063049683202,-0.9344812803486906,0.47477483846979884,0.5976273763329052,0
basketball,0,-3.0715838916949267,1.9171722108261546,0.3920499394738403,0.287448074705599,-0.20781366817513688,-1.2637424029956696,1.173780774343617,1.287127848399127,-0.9214489260190717,0.026702280261730223,-0.6690770032153219,0
soccer,1,1.3345643916452585,-1.4113054263808766,1.1439944396105706,0.21590693795958835,-0.6583062292176017,-0.4607422038213106,-2.275995153866735,0.9971732301801539,0.31725118464768365,0.011236980635148185,-1.1785969843059885,2
football,1,0.09301018467997015,-0.595756225052592,0.1358273859744192,0.6889923969273163,-0.684911774061274,-0.4677902182852029,0.7371316893739875,0.9114908220959167,0.18438934927409292,-0.884163688827529,0.6547948987523324,2
soccer,0,-4.3787546704589,-0.26361773712486375,0.841837892521733,0.021110696056225325,0.1689869817641376,-0.4540718123195359,0.03885759772009118,-0.012996711618733375,-0.6992099159164488,0.3446184831722846,0.8588788305861558,0
tennis,0,-6.074964702416335,0.9185283572177824,-1.0119550320851238,1.5387529208789172,0.38346498906442483,-0.4895175784956204,0.38316291077880577,-0.5667055765749658,0.5908650119410763,0.20722275084789044,0.4175920979777547,0
soccer,0,-1.1217221504159838,0.6341588194533601,-2.186557237807644,1.0737213006996351,-0.8925992267010192,-0.9311545263527552,0.05107278048950973,-0.2528176617388507,0.5611854564126183,-0.30315067824299663,0.6615908913585895,0
soccer,1,1.220900904402965,0.9170061552504999,0.7385939918279111,-1.4465843275084027,-0.06942655201218732,-1.6549290479634717,0.4505505945589036,-0.26839315366498434,-0.654056818140238,0.8538113972419563,0.45030181243584455,2
basketball,0,-2.0421062245159365,-0.0803179886115879,0.291374670923462,-0.1955346419243829,-0.21909627500552478,-1.04962641915489,-0.09402127488380094,-0.8158147078745711,0.6836199445899158,1.3986174577546457,-1.2587573613056766,0
football,1,3.7835802755719135,-0.26607505074808363,-0.43254930019103244,2.007547556784573,0.8696273362457828,0.6169373363491859,-0.017294698611649593,-0.9612709860566176,-0.5432506733528121,-0.509758436629505,1.4211035830667407,2
tennis,0,-3.8744578473985074,-0.9248778296921761,-1.0442569877205727,-0.32971259697150623,0.6707600662448558,0.9952675816383884,-0.3138846561146431,-1.4968635855310453,0.6302145480666557,0.0874244458386893,-0.565362030081764,0
,0,-1.9029526002687724,0.1880886428121614,-1.7416044134857807,2.1609323772278572,-0.5837578218796321,-1.0724102485577878,0.06509262488268355,-0.7702101974179603,0.9261063332075826,-0.6110183983065814,0.853298740561431,0
track,1,0.8309833975553093,-1.8381324226626055,-0.005021156763132683,2.7490154713241672,0.3281884979972452,0.1242446682497706,-0.9245691066734433,0.677615253693812,-1.4946861637728175,-1.034647519911047,2.3647154260351586,2
rowing,0,-0.9566985443508951,-0.09159614960388594,0.14164541626444085,-2.8713639279871845,0.6873372899173809,-0.6375173217263227,0.013926218888053236,0.4311192520786556,0.8563221127438658,-0.8187784951949463,1.1415291430159389,0
,0,-3.41707492695408,-1.4493816110984907,-0.0679643916630238,-0.5693663174396176,0.1541045168622537,-0.29896810373933685,0.8017316737028082,0.5020531962930208,-1.0051097299195408,0.22338100590221796,-0.7662331295906514,0
,0,-0.8177673573695541,-0.7063671323708385,-0.3679743488052078,0.7159194225264139,-0.4609134195018604,-0.2898480331693974,-1.290271594654406,0.027000355405206632,0.5442813419327095,-0.38926111892951415,0.3600078031758048,0
baseball,0,-1.6449265254634535,1.7022287310542,0.36635959486847436,-0.22947443665434272,-2.7697779869316785,1.8991957889724576,0.40223684510384916,-0.6167740100313953,1.6498833409518612,-1.0665625948189794,0.7979921100517433,0
soccer,0,-0.3802214686472572,-0.8612537195891649,1.0624891675542796,0.23968507556601745,-0.4978219455673923,-0.6208355841228718,-0.4455936412065082,-0.8534962433644573,-0.3093903609438777,0.1783871307030076,-0.437041813488855,0
soccer,0,0.0563007190082698,5.826737854793029,0.17934877099592372,-0.5697189738080606,1.6107927391177799,-0.5105897977556796,1.0595522941381323,1.0268535005627395,0.4352200360100994,0.5264375570295076,0.902994085720064,1
track,1,2.8077722232008226,-0.7900545607749987,-0.4479925564540316,1.3309160825055724,-0.4560347197201798,-2.074700812357293,-1.0461324448324303,-1.7737245744656662,1.1809573430408498,2.250330688224882,-0.20249107718035583,2
,1,0.16834104330692445,0.03414940987229713,-0.7237355415115694,-1.0249119135771423,-0.5160820785556377,-1.9022719695419872,1.3472764730230136,0.778928795999261,-1.5765540485593192,-0.2366615634299787,0.15246142204028587,2
bowling,1,3.9646974459639974,-1.4134619903503383,-0.25032526360365465,-0.7325335300727934,0.527218758126703,-1.0751027366880086,1.157046140881281,1.6583130089047264,-0.5336369347903941,0.6291747493970221,0.2693747544633833,2
soccer,0,-2.4172429567148623,0.5625327275352838,0.993295624936108,-2.542703639506734,-2.852812999283155,0.7619118312018112,0.3327807270606319,0.009113347098164259,0.4094620062855454,-0.7431355198459464,0.2353339373252632,0
,1,1.0951113382696755,-0.013294623976976989,1.787890308437277,-2.7799154192453317,-2.9746962085159145,3.1025242321820277,-0.28016064706340144,0.45313791583845253,0.5130964058674682,0.3792897910488635,1.7955741279206363,2
track,0,-5.956684811032118,-1.4755223678844338,0.5620546566440294,1.6873491355185148,-0.27261988744986526,0.3978276653046435,0.13832021141415676,-0.14262397626541498,0.4511597019585992,0.0525868455373607,0.03582506860600709,0
,1,1.954853388502273,-0.5130547069788995,-0.15389998357875448,1.1985348502338469,-0.7404555118522361,0.27030641310110853,1.4592105007502127,0.06960370556186389,0.5116359900112059,0.6669594546832817,-0.5295453971697749,2
,1,0.2138838713447948,-0.050175626292812525,-0.6279202176056666,-0.4168415092193868,0.4576025025674406,-0.5630641998294436,0.22106400435845802,-0.2253223369746538,0.4423417345747549,0.08591236876026169,-0.4533203262794132,2
swim,0,0.025530756202944153,-0.0861645365743963,-0.22791816498280318,-1.4148606303838567,-0.11475094971700929,-1.7518320813709687,0.26621873699301574,-0.6882097964307778,-0.7357591326867685,0.8816279975652308,1.0351864834048834,0
,1,0.06173423364327248,-1.8953192115911488,-0.363109715594433,0.20549675251029706,0.002978890940558274,-0.1964205847526882,-1.0099485501114216,-0.8930661180878101,0.18113118670254508,0.06640811535518976,-0.7129856041099423,2
soccer,1,2.5454189232815194,-1.7829056934421177,-0.010719035101324277,-0.8095971489054334,-0.33813082097137115,-1.0032202609412328,0.5492469871240425,0.3264178117375055,0.261444593168956,0.004198182685736302,1.141411436590433,2
football,0,-4.154883380698097,2.220319453015821,-0.5283029266916067,0.42438341223608783,-0.7176293834402253,-0.4692974282430917,0.8751163150071778,1.1507386475910815,0.2545176397039218,-1.212390842831189,0.3257878266742422,0
swim,1,2.5917673189985178,-1.4916026522638919,-1.0792654320556798,1.0073119409556974,3.0396603577010306,0.48938960837347095,0.8647283353651422,-0.023766910774075854,0.28519066445684654,0.2624156418571266,-0.33507293725010673,2
swim,1,2.8107863568304206,-1.0384040717171554,1.8851660503343,-1.6236690558257219,-0.29596330999528697,0.4081541599052786,0.4887144765437164,0.9768437861390167,-0.9813159432182788,0.860114437843468,0.22886950143321114,2
,0,-0.8485274698532054,0.0008679429581320778,1.3785428833438556,-0.008046042374298117,-0.5712535935453198,0.5129900050962818,2.1303978422414374,-0.7556467133015146,-0.9051014500050016,-2.0961663893011186,0.30229609437932414,0
tennis,0,-3.4635619708865026,-0.8934095537043819,-1.5283463266650315,2.5212115245553233,-0.26070964293837573,-0.9460609905161026,-0.18228629057682605,-0.8258874606234436,1.1228706212595962,-0.5590270413306669,1.2652597801100418,0
,1,4.244476519378677,1.0097391710451935,0.20462490288889731,0.17095860363471804,-0.36677924231045217,-0.8260998259279821,1.0271520386543298,-0.013118001505574005,-0.21539599497589487,0.10314670263099901,0.8708248944372365,2
,1,3.064550865722953,-0.20647221241808758,-0.343359703657725,1.5372708673682691,0.2723526293939575,-1.3600693914714295,-0.08277337881712082,-1.101850339989833,0.8537323824751646,0.36810553353024494,1.6191816400543895,2
,0,-0.11715191694762794,-1.3233174447503162,0.7585428702446574,-0.4518752983919141,0.14988348496558995,0.026952740975700072,-0.48593970245459744,0.33162872165869745,-0.2992069908742274,-0.5030398540820309,0.20624694867593943,0
basketball,0,-4.049355012652022,0.2651731528618959,-2.7060524148963663,-0.8552155977523338,0.03496387941262384,-0.3364537703334834,-1.222151421523202,0.11804604557112292,0.5805322647663177,0.23376054892093434,0.569202347595369,0
,1,0.9171445352771739,-0.772182809731606,-2.0669886968309608,-0.20769058944263857,0.6644255201989917,3.158058791627686,-0.4619743341244362,0.036420146198792504,0.1710097257107615,0.5034933050501628,-0.12826277497463312,2
baseball,1,0.6622761674136577,2.0756228478865633,-0.6782688030205111,1.0937646652236614,0.03671920399127756,-0.4099635044526201,-0.4006960529399512,-0.16627270618246545,0.6306186712502418,0.8330814386985381,0.5801125984929912,2
,1,1.9544737360416848,-1.7582372087037765,1.5096177575016476,-0.23548230653750685,0.21357098818477402,-0.984392814294676,0.003921763476611064,0.15735259950355954,-0.5950904329384554,-0.4978448249541203,0.6825276848790297,2
soccer,0,-0.44064694006588545,-0.7155745358189697,0.7425259512898095,-0.6379254931383989,-0.3744894698362883,-0.9256735774713543,0.16230926393936432,-1.3367846598662259,1.0809239674844946,-0.22270823741100063,-0.1906291574067807,0
,1,1.3175231970568315,-0.2620223705300029,0.08405376644300222,2.5353281868964364,0.37200632914328663,-1.9568559164793904,1.5404359985633076,-1.753944488115266,-1.5671608224914602,0.33654136918312144,0.3721976423402659,2
,0,-0.0535401525114791,0.3504903951285249,0.2016549610134728,-0.36800901031904587,-0.9068029729055421,2.4706860992029522,1.8218521982446274,1.4843055173864432,0.9223051757936636,0.5927313124896537,-0.8022166269238048,0
,1,1.5353062201063044,-0.5201623401561206,-0.30394764485193154,0.6034501109656472,0.11122100889969237,1.1130569264523535,0.30014453625507154,0.1155774675573052,0.9723290518698735,0.622224915015586,0.9067236271148683,2
cheer,0,-1.529935100385043,1.9356157238420346,0.11524927103657226,0.5056447574046153,-0.2915901123532067,-0.5504584335575028,-0.8489750755660951,-0.3792832477228559,0.17394152505382401,0.42774440384659224,0.9435765274808146,0
basketball,0,-3.980546648627267,-1.1835161681505069,-0.6833652139805999,-1.1577764097702778,-0.2701099801751438,-0.4399876917564271,0.3501155196713361,-0.4756714948352357,0.8574053562423346,0.20383441044251044,-0.49882420141849654,0
soccer,1,2.7037291620789197,-0.10824051207565383,0.5939458247859762,-1.4839997195218075,0.38370372673331143,-0.3111994402249917,1.943746105600536,0.07668220648846757,0.3921860911867668,0.30145337045180354,0.5261895336239039,2
,0,-1.3525469833390127,1.3893141421501018,-0.5210684744161169,1.065076731031676,-0.6208677425151388,0.11949152071006633,0.10762609166224098,2.0086147336416564,-0.34519756848953354,-0.7709875950922931,0.6941013247501191,0
,0,0.1859371032755287,1.0830614488704122,0.08078850115287657,-1.747682049309916,-0.5617134255872834,-1.3711134493156907,-0.5369644006047652,-1.015501014204423,0.47751256643395834,0.861257488069225,-0.0821208059591449,0
,1,3.125155316644233,1.007738132218024,-0.3392429489480851,3.367731518868523,0.3783003939341575,-0.0575337643564826,-0.3995823442667845,1.7479310990618107,2.227720614625972,0.5041000941463191,-0.5480170354436898,2
basketball,1,0.23720307554954784,-0.4074310268584811,1.2823111911259275,2.7819984173756653,-0.8084115085101249,-1.8862363070460335,0.8211684264537906,0.7015955284698321,-0.504512273735304,-0.5749725899290823,-1.7629275695047222,2
,1,0.4803561156579671,0.09032026866602731,-0.30305172973990085,-0.7843925402699407,-0.3824740075213915,-0.3950727267872107,-0.20563596037100618,0.12279183451960994,0.7953737808675623,2.2677369472072653,-1.6887221476943308,2
golf,0,-5.626089940178694,1.1732258014067585,-1.4445809913673135,1.573216063770906,0.40897682941889707,0.7077232392486678,0.5213446425609011,0.5466731720204826,0.3417381164674589,1.2544820746932934,0.11375458664823286,0
soccer,0,-0.7547961046773234,1.0533291429459881,-0.8477903500751275,-0.21312388132104515,-0.2930088921089374,-1.0446972111562498,-0.8709677702265832,0.5737088035504999,0.6460231972095299,-0.8005594227948384,0.6996480154661434,0
fencing,1,1.4944256999346304,-0.2952443217427293,2.144963109929534,-1.0887117810490743,-2.0013935531707716,4.12710990238603,-0.8509223633947981,-2.452036322470287,0.8919484802911735,-0.6315203877133833,-0.8932289316535904,2
,1,3.8741752067232835,-1.9392762283568874,0.15065734033206826,-0.6136590795786796,0.27855440661603725,0.07971241841048421,0.9319145041851935,2.0439575461994695,-1.0974337531989418,-0.018663624079421806,0.46774779182511916,2
basketball,1,5.560442566526639,-1.2759794937568139,3.2120705035274795,1.3408959779787961,0.4070134836396018,1.3865636660193386,-0.7193550031683245,-0.2530450845768546,0.6203851259422078,-1.1583566643877878,0.3060894840932683,2
,1,2.0313861784219234,-1.3891802016818613,0.8029145431045132,-1.5129532872999876,0.8888063620313758,0.500411721624879,-0.6548074424839163,-0.8117366475396411,-0.5392919454951117,0.3504351241086294,1.6133845410264167,2
,1,5.601844766151947,-1.3359081174403253,0.02884140290369257,-0.6576057751312799,-0.9098311407692186,-1.180412239210886,0.018354370276417193,1.3717199992620368,0.35549022114847817,-0.8405762767105573,0.8483857864896376,2
gymnastics,1,0.4666135086389592,-1.8474921627734615,0.48851493610914365,2.3082926079533213,-0.5869241398519005,-1.3275153661558043,-2.6546442903483474,0.09728403774427456,0.2519466696578527,1.1767762947086589,0.084833046339907,2
football,0,-0.5384694001530778,0.7492232607828744,-1.059893313184946,2.0093720163822226,0.032141964364624326,2.5992883910099374,-1.1649570921895382,1.2424563304200902,2.6353860002434786,0.37239013714866354,0.8584549722160445,0
soccer,1,0.7154443099984367,-1.1728768926290896,1.0450639939991453,-1.405839864639561,-0.29440533740858044,-0.8493890472453752,-1.094579433813644,0.3868308657811863,-0.10069141174544786,-0.23259605549977094,0.7508428382872471,2
,0,-2.308861250852732,0.1632074529301867,-0.9297576351470321,-0.12376831430602982,-0.6390347578876232,-0.22911033664828842,0.10278675105562492,-0.41845171481177507,-0.3510691045459373,-0.2804029752892797,-0.4378878555283888,0
basketball,0,-3.153230749579271,-1.076243772925006,1.3705984625959222,0.8027713616454706,-3.235546036624005,1.6660619399122556,0.48607951599541455,0.413925840317677,-0.018084948200911537,0.1805281809695426,0.7694148688863629,0
field hockey,0,-0.21565100282719968,-0.5002105411752806,-1.179295250898001,-1.1383533234451713,-0.08014341408890946,-0.5089375101199828,0.20005096585964352,-1.038430842635742,0.431548738708373,-0.25336909223727616,-1.071678660782009,0
,1,0.3801019868422211,-0.4130955925338213,-0.3369467625096543,-1.2941383537313549,-1.8855979444515718,-0.8173377143487639,-0.3946402161482835,0.7717320615006656,-0.1287681067739363,-0.3631710853149423,-1.0633468756262956,2
soccer,1,1.0559572227127962,2.9613836678379974,-0.523840800069919,0.43611039646106814,0.2349466503660806,2.3178461774228687,0.09221655897101351,-0.6850390584029327,-0.25616729313643133,1.053874029680265,-0.31165111758126945,2
,0,-2.7015570987024895,5.794257733835132,1.2083128836668424,1.1291267204079285,1.1437748678682393,2.3929040766677723,1.2751142990035815,2.6149151378224293,0.22901842814106782,0.96945878136251,-0.004496960859595963,1
,1,4.027368266306389,3.0991988148002165,0.16194733538183465,0.3891769281540967,0.9795755428009246,-0.8642312877063394,-1.139884638213451,-1.2266967828491633,-0.44645122952025923,0.4147150352609517,1.2031753457880383,2
track,0,-2.2785616616767586,0.897835029420981,-0.9379749183772553,0.08056546302955714,0.6524967008929192,-0.11941371257088804,-0.7625849773463669,1.0665959012090176,1.5766268055315291,-0.72980104347196,-0.7070325017728195,0
football,1,1.9872204970714797,1.7790135452399802,-0.11929870936937116,0.6571016136749932,0.5503690764315976,-0.7256134822783518,-0.8206848440683306,1.092632338781533,0.7020077736061233,-0.6330072038116387,0.8614513706684509,2
volleyball,1,4.58368422339845,1.6525619828479285,-1.559267995617092,-0.8240699465396183,-1.2435299077586395,-2.4573615675795915,-0.6129533613366477,-1.7721071021365709,1.0659936308414646,0.9268983077443661,0.7857770515605143,2
,1,0.4152380111603233,-0.12151416555578701,0.4140596752392533,0.21292462905340115,0.06038885412718176,0.06760077537016948,1.329240163544706,-0.4508388749310985,0.17293517795041508,-1.0276947304725026,0.2699615843006229,2
,0,-4.077753007807141,0.0014732587599679313,-0.7615482862790307,-1.5275256911793345,0.6842412704801107,-0.6597650365119676,-0.034113912070925824,-0.7162719339803132,0.567012198569643,0.19388049527604354,0.32149547013209084,0
cheer,1,2.8538222004565816,-0.9045455579730559,0.019378033445610343,0.17576743835291897,-0.5048376589255416,0.8592486913055767,0.8220241802588933,0.7048402717252883,-0.45230092538819944,1.3222741500811308,-0.11316359675230968,2
,0,-0.7987622851393409,-1.0077032609555139,-1.1441500831649476,1.6304058021541536,-0.7304123155228232,-1.8619754367974055,1.1550066369532768,1.2551616472086053,-0.03427525453768562,-0.6557771133010194,-0.3800639518924908,0
bowling,1,4.384136573037517,0.932289744953212,1.0713048288054627,-0.33950136573929873,-0.8750893564772204,-2.4995858265587847,0.3008689608717935,-1.422363021470534,0.6348471374114345,0.955005165852247,0.18931974543690136,2
football,0,-1.6021350171338642,-1.6519517225457792,-0.3260541503844352,1.2596874123583688,0.6283774956368721,-0.8378268429753418,0.9807358569519856,1.1098649124272868,-0.5232684895005213,-1.656368828054429,-0.558107893985081,0
volleyball,0,-0.7073435616270343,5.904104820841545,1.305365752562599,-1.8242656428283202,0.9265449634478522,-0.1968337536983986,0.47334432730339465,-0.8786834269515341,0.17135211130100222,0.40218398643368286,0.5192333328122578,1
,1,0.34787162490751217,-0.2673783556074736,1.5131342224135733,-0.9714534696147464,0.7891114311169558,-0.0968273567307529,0.6046659066343173,-1.7167316008890194,-0.699461244111839,-0.007194830782799079,0.13966438628408545,2
,0,0.007460709973838014,-0.2004076843303057,-0.6297715103678392,-1.2363692098823769,0.7824915708784422,2.1150537539729477,0.632986300526181,-0.32832050909531374,0.16332653509559358,0.123089135058921,-0.06517466848924669,0
,1,0.11265603899380884,-0.16483680520155436,0.3303254031870198,0.8726623191970538,-0.09732842980781717,-1.4914003594809708,0.8813298330128456,-1.0708070283085798,-0.26145776451644887,0.13506406563846896,-0.4053932018855283,2
track,1,0.08796973153659582,-1.8689269382275293,1.230458198501149,1.3027242922518212,0.02001455258951863,0.8849290097355295,-1.1268298154383842,1.3597922098270523,0.0675111704912346,0.4395494763525719,0.7621499123027012,2
,1,3.5980073959155123,-0.10833481839115473,1.1871195835484771,-0.4140447864007149,-3.167689378819636,2.9397301660980912,0.32439881077473165,0.15490558322915016,1.109111956251138,2.6309930112795135,1.2988584829113798,2
soccer,0,-0.4418895006645341,-0.05098863780471994,2.1113640981031216,-0.06796346815055906,-4.2065916124305405,0.6292633391427702,0.6541673838768131,-1.4588894533290668,0.40540423759817856,0.5749854938195229,-0.3787140855165062,0
dance,1,1.8648732018788843,-0.9829372946797852,0.4061047173080998,-2.4931700496221265,-0.29174789461627476,-0.7021940150933091,-0.5799998642079871,0.051790602217527286,0.013287565228416632,-0.9260997308924983,-0.8987423621964175,2
soccer,1,1.3572576740368945,2.055009140465761,1.6905295369261264,-0.6341955315402312,-3.55872796159888,0.9514397021460221,2.911075239486629,-0.06840713257108717,-0.8451659026637883,-1.2986407330849135,0.027734431454377442,2
,1,3.61558583491019,2.8044044464007656,0.25110716262595684,-0.050074695181972814,-1.2045582356223719,4.2829475864316615,2.9321822231708548,-1.5368199147898634,0.17020846291722375,0.5132532988330667,0.20210334591291254,2
baseball,1,1.4535837816445207,-0.5707236282152681,-2.8716531199881956,-0.1427777821979644,-1.1928094233688429,-0.9813629108850652,-1.0371587995802403,-0.4924941716409032,0.7919636933666543,0.7221865399269547,0.5997828199948227,2
football,0,-0.8920113404685998,0.21680183119525992,-0.980663924285903,-0.323817309818549,-0.45570692874484553,-0.7359349607146698,0.9687048871784769,-0.3191758649386533,1.4698340145075364,-0.18996858756128196,-0.8528101779449168,0
swim,1,0.7706793317492535,-1.2371638907793596,0.7069343241511498,-2.061926248994867,0.9770451970177624,1.2439140468423413,0.06463567868252533,0.1004321592909891,0.057033654526364,0.6797074564313043,0.4181496671077353,2
,0,-2.2541580188615304,-1.2378647720939102,-1.3834243796534647,-0.913005575536845,-0.09907511782040965,-1.3527636079853749,0.8945974878400633,-0.3743598986942821,0.015627928752322166,-0.20954706299561363,0.5535334594813038,0
,1,0.14235901171247412,-0.5326737939989692,3.8223975059553275,-0.8570037112723684,-3.0362725831106463,1.8287167384023442,-1.2392044119269663,-1.692411055463903,-1.272887193088804,-0.3575356588661948,-0.13213853721114605,2
,0,-2.1632019109115843,-1.3402294215224488,-1.7600767100876893,1.4428413799161515,0.8935346781854058,0.6769721015979953,1.2969632319946516,-0.27256329282919783,0.11954135458745888,-0.04440418885099912,0.6958050907735047,0
tennis,0,-3.1137944890690274,-0.0891826138754608,-0.7267643834808443,0.19129659101954027,0.4706945653043705,-0.8027288691194581,-0.21078930312519575,0.0870905079469526,0.3848849763153765,0.14711577658598202,0.2748500082048712,0
soccer,1,3.031879226453451,2.053878865388213,1.100455095601317,-1.4305486703573727,-0.33810726487752896,-1.4372156102366433,1.0128599585599134,0.2786275421888015,0.019689451067324205,0.10640577223474301,0.14969372732386935,2
track,0,-2.9712906194459507,2.926097005803927,-0.6521952110531769,2.0668970627195407,0.14450477187237631,0.252900843899135,-0.318549675400537,1.2756377040432465,-1.0636114106272143,1.0823280609729145,0.9212343551724241,0
hockey,1,1.9662734831534243,-1.1832624108437233,-1.9718755135417447,-0.807894194151419,-0.8142493257347978,-0.8173021782867491,-1.5623722018883117,0.6378846624848429,-1.0034760239787284,-0.09963644187022552,-0.6471702890662502,2
,0,-0.1333617803105414,2.1640378595044742,0.10065258657866868,-0.41313157707300163,-0.40818285310939484,-0.009610170915797904,-0.3950049112938145,0.5375459436906159,0.3422865581265169,2.5340325565044033,-1.480260345872888,0
tennis,1,7.090692724007393,0.006444154765403252,-0.5761917086950071,0.02129370742779005,0.8524874242490602,1.4854168602518383,0.9429838774263821,1.2670667123536485,-0.9013302265811912,0.4293338038577754,-1.9183964565715346,2
basketball,0,-0.7171337349853589,-1.2177392114842058,0.1327534245794909,-1.5190325964531852,0.11802357210431612,-0.8875766773651679,-0.2956127276480942,0.967134048699961,0.45482236191214315,-1.24790610709132,0.16181291007575238,0
track,0,-0.625223017918033,-0.9627621246448858,-0.3809689706953636,1.6797748886829982,-1.1081781330151907,0.17481893675678709,-2.2235421552274164,-1.0985089189121842,2.5493506394640324,-0.6813625279888813,-1.5360256495591043,0
,0,-0.37960091612645025,-1.1713864767174145,-1.1731578602478774,-0.910696200685604,-0.4892280479473796,-1.6080457248186921,0.3724650501296414,-0.4814506046763991,0.9889750757842556,0.7038969586403876,-0.7743544395289182,0
,0,-3.6862761316773742,-0.9584215273486144,-0.35771398206656074,1.1767940900999663,-1.1108674281342674,0.4732579439362666,0.5784997672947783,2.1957116217729395,-0.768641075118841,-0.22469918098550143,-0.49662616842932683,0
wrestling,1,1.2592596960014515,0.6052877925733088,0.4092074585025484,1.0957154511256484,-3.1032180520207175,2.274393420106439,0.9434383336070834,-0.4121108538061857,-1.1790622405426727,0.4224617123687644,-0.6903866527191683,2
volleyball,1,3.5405039765084876,-0.697816473821507,0.3156650421605824,-0.3044885595888397,0.26874876003969855,1.2765786734329865,-0.07162351482056037,-0.7294913487747178,1.1745533193147586,1.2332486285631188,-0.41442343073678223,2
